asteroid number,asteroid name,wavelength,reflectance,uncertainty
1284,latvia,1.5013,1.00000,0.13939
1284,latvia,1.5054,0.97953,0.14060
1284,latvia,1.5096,0.99225,0.14178
1284,latvia,1.5137,0.99860,0.13530
1284,latvia,1.5179,0.99905,0.13138
1284,latvia,1.5220,1.00802,0.13672
1284,latvia,1.5262,0.99516,0.14143
1284,latvia,1.5303,0.99824,0.14415
1284,latvia,1.5344,0.98663,0.14071
1284,latvia,1.5386,1.00443,0.14372
1284,latvia,1.5427,1.00519,0.13816
1284,latvia,1.5468,1.01707,0.13919
1284,latvia,1.5509,1.00570,0.13966
1284,latvia,1.5550,1.00095,0.13885
1284,latvia,1.5591,0.99884,0.14374
1284,latvia,1.5632,1.00005,0.14247
1284,latvia,1.5673,1.00619,0.14126
1284,latvia,1.5713,1.01256,0.13827
1284,latvia,1.5754,1.00330,0.13581
1284,latvia,1.5795,1.02099,0.15336
1284,latvia,1.5835,1.00910,0.15823
1284,latvia,1.5876,1.01162,0.15622
1284,latvia,1.5916,1.00257,0.14535
1284,latvia,1.5956,1.00932,0.13667
1284,latvia,1.5997,1.00076,0.14428
1284,latvia,1.6037,1.01575,0.15048
1284,latvia,1.6077,1.00205,0.15574
1284,latvia,1.6117,0.99519,0.15590
1284,latvia,1.6157,1.01691,0.15519
1284,latvia,1.6197,0.99019,0.15333
1284,latvia,1.6237,0.99327,0.14527
1284,latvia,1.6277,1.00935,0.14551
1284,latvia,1.6317,1.00881,0.14551
1284,latvia,1.6356,1.01045,0.14531
1284,latvia,1.6396,1.02801,0.15085
1284,latvia,1.6436,1.01888,0.15046
1284,latvia,1.6475,1.00384,0.15062
1284,latvia,1.6515,1.01640,0.14834
1284,latvia,1.6554,1.00862,0.14255
1284,latvia,1.6593,1.00359,0.13308
1284,latvia,1.6632,0.99311,0.14180
1284,latvia,1.6672,1.00889,0.15776
1284,latvia,1.6711,0.99611,0.16098
1284,latvia,1.6750,1.00881,0.15861
1284,latvia,1.6789,0.98868,0.14064
1284,latvia,1.6828,1.01278,0.13688
1284,latvia,1.6867,0.99627,0.14777
1284,latvia,1.6905,1.00921,0.15301
1284,latvia,1.6944,1.00856,0.15984
1284,latvia,1.6983,1.00689,0.16097
1284,latvia,1.7022,1.00800,0.15712
1284,latvia,1.7060,1.00402,0.15834
1284,latvia,1.7099,1.01496,0.15589
1284,latvia,1.7137,0.99806,0.15016
1284,latvia,1.7175,1.01380,0.15226
1284,latvia,1.7213,1.00810,0.14855
1284,latvia,1.7252,1.02212,0.15056
1284,latvia,1.7290,1.01326,0.15167
1284,latvia,1.7328,1.02164,0.15522
1284,latvia,1.7366,1.00899,0.15966
1284,latvia,1.7404,1.03503,0.16312
1284,latvia,1.7442,1.02634,0.15941
1284,latvia,1.7480,1.02493,0.15247
1284,latvia,1.7517,1.00421,0.14363
1284,latvia,1.7555,1.01264,0.13882
1284,latvia,1.7593,1.00143,0.14821
1284,latvia,1.7630,1.00959,0.16774
1284,latvia,1.7668,1.01688,0.17452
1284,latvia,1.7705,1.01505,0.17232
1284,latvia,1.7743,1.00832,0.15176
1284,latvia,1.7780,1.02247,0.14454
1284,latvia,1.7817,1.01194,0.15100
1284,latvia,1.7854,1.00259,0.16174
1284,latvia,1.7892,0.99830,0.16107
1284,latvia,1.7929,1.00637,0.16692
1284,latvia,1.7966,1.01113,0.17236
1284,latvia,1.8003,1.00629,0.17702
1284,latvia,1.8040,1.02807,0.19007
1284,latvia,1.8076,1.02388,0.19157
1284,latvia,1.8113,1.00581,0.19068
1284,latvia,1.8150,1.02574,0.19380
1284,latvia,1.8187,1.03752,0.19166
1284,latvia,1.8223,1.02828,0.19168
1284,latvia,1.8260,1.00435,0.19399
1284,latvia,1.8296,1.01688,0.20339
1284,latvia,1.8333,0.99830,0.19903
1284,latvia,1.8369,0.99417,0.20426
1284,latvia,1.8405,1.00348,0.22807
1284,latvia,1.8441,0.99581,0.24348
1284,latvia,1.8478,0.99792,0.25077
1284,latvia,1.8514,1.03701,0.25778
1284,latvia,1.8550,0.99579,0.23751
1284,latvia,1.8586,0.99544,0.22141
1284,latvia,1.8622,1.02755,0.20024
1284,latvia,1.8658,1.00981,0.20515
1284,latvia,1.8694,0.99724,0.27328
1284,latvia,1.8729,0.99687,0.34712
1284,latvia,1.8765,0.99808,0.29869
1284,latvia,1.8801,0.99816,0.23842
1284,latvia,1.8837,0.99846,0.18744
1284,latvia,1.8872,0.99606,0.18406
1284,latvia,1.8908,1.01496,0.18275
1284,latvia,1.8943,1.00138,0.19031
1284,latvia,1.9014,0.98976,0.21459
1284,latvia,1.9049,1.02634,0.22280
1284,latvia,1.9084,1.01040,0.21368
1284,latvia,1.9120,0.99749,0.19759
1284,latvia,1.9260,0.99484,0.22104
1284,latvia,1.9330,1.00181,0.18923
1284,latvia,1.9365,0.98631,0.18532
1284,latvia,1.9434,1.01440,0.17646
1284,latvia,1.9504,1.02272,0.18809
1284,latvia,1.9538,0.99376,0.19680
1284,latvia,1.9573,0.99643,0.20596
1284,latvia,1.9607,1.01656,0.20590
1284,latvia,1.9676,0.99695,0.19913
1284,latvia,1.9710,1.01448,0.19805
1284,latvia,1.9779,1.00662,0.18151
1284,latvia,1.9813,1.01899,0.17320
1284,latvia,1.9847,1.00046,0.15871
1284,latvia,1.9882,1.00581,0.15579
1284,latvia,1.9916,1.02804,0.15914
1284,latvia,1.9950,1.02191,0.18101
1284,latvia,1.9984,1.01880,0.23286
1284,latvia,2.0051,1.03757,0.29949
1284,latvia,2.0085,1.00551,0.24310
1284,latvia,2.0119,0.99487,0.20553
1284,latvia,2.0153,1.00311,0.20445
1284,latvia,2.0220,1.01707,0.19477
1284,latvia,2.0254,1.00194,0.19905
1284,latvia,2.0287,1.01977,0.19622
1284,latvia,2.0321,1.01391,0.19505
1284,latvia,2.0354,1.01118,0.18879
1284,latvia,2.0388,1.00262,0.20303
1284,latvia,2.0421,1.02045,0.19589
1284,latvia,2.0488,1.00721,0.18655
1284,latvia,2.0521,1.01067,0.21126
1284,latvia,2.0587,1.02628,0.21628
1284,latvia,2.0621,1.01588,0.19626
1284,latvia,2.0654,1.00176,0.17320
1284,latvia,2.0686,1.01996,0.18905
1284,latvia,2.0720,0.99889,0.19243
1284,latvia,2.0916,1.01785,0.17884
1284,latvia,2.0949,1.03179,0.17210
1284,latvia,2.0982,1.02353,0.16565
1284,latvia,2.1014,1.02553,0.16790
1284,latvia,2.1079,1.02299,0.18873
1284,latvia,2.1112,1.01702,0.19027
1284,latvia,2.1144,1.02801,0.19424
1284,latvia,2.1176,1.01910,0.18941
1284,latvia,2.1209,1.02936,0.19341
1284,latvia,2.1241,1.03471,0.19083
1284,latvia,2.1273,1.02423,0.18776
1284,latvia,2.1305,1.03406,0.18408
1284,latvia,2.1337,1.03036,0.17652
1284,latvia,2.1370,1.00559,0.17366
1284,latvia,2.1402,1.01523,0.16802
1284,latvia,2.1433,0.99900,0.16751
1284,latvia,2.1465,1.02188,0.18883
1284,latvia,2.1497,0.99006,0.21220
1284,latvia,2.1529,1.02507,0.22265
1284,latvia,2.1561,1.04411,0.22128
1284,latvia,2.1593,1.03830,0.19608
1284,latvia,2.1624,1.03849,0.18606
1284,latvia,2.1656,1.04416,0.18287
1284,latvia,2.1688,1.03614,0.18724
1284,latvia,2.1719,1.04327,0.18810
1284,latvia,2.1751,1.02798,0.19235
1284,latvia,2.1782,1.00581,0.20463
1284,latvia,2.1813,1.03833,0.20895
1284,latvia,2.1845,1.01737,0.20982
1284,latvia,2.1876,0.98757,0.19609
1284,latvia,2.1907,1.03428,0.20044
1284,latvia,2.1938,1.02577,0.21566
1284,latvia,2.1970,0.99968,0.21401
1284,latvia,2.2001,0.99981,0.21641
1284,latvia,2.2032,1.01623,0.20903
1284,latvia,2.2063,1.03058,0.20465
1284,latvia,2.2094,0.99136,0.21332
1284,latvia,2.2125,1.02391,0.21748
1284,latvia,2.2156,1.00405,0.21255
1284,latvia,2.2186,1.02952,0.20377
1284,latvia,2.2217,1.03790,0.19367
1284,latvia,2.2248,1.00122,0.19504
1284,latvia,2.2279,1.02925,0.20757
1284,latvia,2.2309,1.03457,0.21964
1284,latvia,2.2340,1.03482,0.21367
1284,latvia,2.2370,1.00791,0.20776
1284,latvia,2.2401,1.02736,0.19529
1284,latvia,2.2431,1.03803,0.19766
1284,latvia,2.2462,1.02320,0.19926
1284,latvia,2.2492,1.01850,0.20715
1284,latvia,2.2522,1.02590,0.20993
1284,latvia,2.2552,1.02428,0.20806
1284,latvia,2.2612,1.00038,0.19839
1284,latvia,2.2643,1.03512,0.20311
1284,latvia,2.2673,1.03239,0.20868
1284,latvia,2.2702,1.03023,0.20905
1284,latvia,2.2732,1.03158,0.21248
1284,latvia,2.2762,1.02904,0.21139
1284,latvia,2.2792,1.03865,0.21101
1284,latvia,2.2822,1.02029,0.20452
1284,latvia,2.2851,1.03352,0.20756
1284,latvia,2.2881,1.03155,0.20747
1284,latvia,2.2911,1.01216,0.20867
1284,latvia,2.2940,1.01540,0.21494
1284,latvia,2.2970,1.03177,0.21932
1284,latvia,2.2999,1.03463,0.22025
1284,latvia,2.3028,1.02385,0.21729
1284,latvia,2.3058,1.03177,0.21491
1284,latvia,2.3087,1.02996,0.21609
1284,latvia,2.3116,1.02577,0.21566
1284,latvia,2.3145,1.03025,0.21926
1284,latvia,2.3175,1.02093,0.22374
1284,latvia,2.3204,1.00573,0.22763
1284,latvia,2.3233,1.01910,0.22632
1284,latvia,2.3262,1.02080,0.22690
1284,latvia,2.3291,1.01321,0.22139
1284,latvia,2.3319,1.03722,0.22615
1284,latvia,2.3348,1.00781,0.22621
1284,latvia,2.3377,1.02958,0.23383
1284,latvia,2.3406,1.02861,0.23255
1284,latvia,2.3434,1.03903,0.23830
1284,latvia,2.3463,1.03133,0.24170
1284,latvia,2.3491,1.03474,0.24707
1284,latvia,2.3548,1.02893,0.25387
1284,latvia,2.3577,1.02153,0.24979
1284,latvia,2.3605,1.03117,0.25549
1284,latvia,2.3634,1.02847,0.33658
1284,latvia,2.3662,0.99700,0.32362
1284,latvia,2.3690,1.03425,0.29433
1284,latvia,2.3718,1.00716,0.27582
1284,latvia,2.3747,1.01156,0.26934
1284,latvia,2.3775,1.03730,0.26395
1284,latvia,2.3831,1.03765,0.26866
1284,latvia,2.3859,1.00281,0.26877
1284,latvia,2.3887,1.03317,0.27728
1284,latvia,2.3915,1.03514,0.27299
1284,latvia,2.3971,1.00859,0.26502
1284,latvia,2.4026,1.02863,0.27328
1284,latvia,2.4054,1.02893,0.28101
1284,latvia,2.4082,1.02966,0.28131
1284,latvia,2.4358,1.00886,0.34696
1284,latvia,2.4385,1.03403,0.33803
1284,latvia,2.4412,1.03485,0.31673
1284,latvia,2.4440,1.01434,0.33678
1284,latvia,2.4467,1.03587,0.37057
1284,latvia,2.4495,1.02617,0.40164
1284,latvia,2.4522,1.03074,0.46722
1284,latvia,2.4550,1.02120,0.35598
1284,latvia,2.4659,1.02056,0.36798
1284,latvia,2.4742,1.03125,0.42835
1284,latvia,2.4769,1.02099,0.41754
1284,latvia,2.4852,1.02977,0.54273
1284,latvia,2.4907,1.04214,0.56999
1284,latvia,2.4963,1.03830,0.53745
1284,latvia,2.5018,1.02604,0.52731
1616,filipoff,0.6525,0.63752,0.04220
1616,filipoff,0.6547,0.63554,0.04015
1616,filipoff,0.6569,0.59832,0.03859
1616,filipoff,0.6591,0.62200,0.03428
1616,filipoff,0.6613,0.61529,0.03588
1616,filipoff,0.6656,0.58072,0.03332
1616,filipoff,0.6678,0.60675,0.03195
1616,filipoff,0.6699,0.60595,0.03298
1616,filipoff,0.6721,0.61787,0.03045
1616,filipoff,0.6742,0.58873,0.03463
1616,filipoff,0.6764,0.62313,0.03201
1616,filipoff,0.6785,0.67537,0.03254
1616,filipoff,0.6807,0.65254,0.03038
1616,filipoff,0.6828,0.57583,0.03079
1616,filipoff,0.6850,0.58255,0.03025
1616,filipoff,0.6871,0.61492,0.03256
1616,filipoff,0.6893,0.63563,0.02828
1616,filipoff,0.6914,0.65749,0.02821
1616,filipoff,0.6936,0.63892,0.02645
1616,filipoff,0.6957,0.63034,0.02623
1616,filipoff,0.6979,0.63248,0.02468
1616,filipoff,0.7001,0.65138,0.02604
1616,filipoff,0.7023,0.61964,0.02361
1616,filipoff,0.7045,0.64416,0.02429
1616,filipoff,0.7066,0.61212,0.02263
1616,filipoff,0.7089,0.60043,0.02240
1616,filipoff,0.7111,0.64279,0.02228
1616,filipoff,0.7133,0.58208,0.02155
1616,filipoff,0.7155,0.64065,0.02179
1616,filipoff,0.7178,0.63328,0.02215
1616,filipoff,0.7200,0.63161,0.02147
1616,filipoff,0.7223,0.61957,0.02108
1616,filipoff,0.7246,0.64707,0.02083
1616,filipoff,0.7268,0.59590,0.02049
1616,filipoff,0.7291,0.60263,0.01979
1616,filipoff,0.7315,0.65132,0.02023
1616,filipoff,0.7338,0.64795,0.01914
1616,filipoff,0.7361,0.62338,0.01919
1616,filipoff,0.7385,0.63299,0.01875
1616,filipoff,0.7409,0.62471,0.01875
1616,filipoff,0.7432,0.61233,0.01791
1616,filipoff,0.7456,0.60522,0.01799
1616,filipoff,0.7480,0.63247,0.01745
1616,filipoff,0.7505,0.61681,0.01770
1616,filipoff,0.7529,0.65171,0.01732
1616,filipoff,0.7554,0.59582,0.01766
1616,filipoff,0.7579,0.61040,0.01790
1616,filipoff,0.7604,0.65390,0.01925
1616,filipoff,0.7629,0.62726,0.01828
1616,filipoff,0.7654,0.63722,0.01831
1616,filipoff,0.7679,0.62205,0.01689
1616,filipoff,0.7705,0.64330,0.01642
1616,filipoff,0.7731,0.62590,0.01604
1616,filipoff,0.7757,0.63272,0.01623
1616,filipoff,0.7783,0.66171,0.01629
1616,filipoff,0.7809,0.67046,0.01651
1616,filipoff,0.7836,0.64807,0.01602
1616,filipoff,0.7863,0.63334,0.01565
1616,filipoff,0.7890,0.64076,0.01570
1616,filipoff,0.7917,0.63836,0.01583
1616,filipoff,0.7944,0.65975,0.01559
1616,filipoff,0.7972,0.62376,0.01561
1616,filipoff,0.7999,0.62839,0.01535
1616,filipoff,0.8027,0.65447,0.01565
1616,filipoff,0.8055,0.65491,0.01535
1616,filipoff,0.8083,0.63983,0.01552
1616,filipoff,0.8112,0.64732,0.01528
1616,filipoff,0.8141,0.64087,0.01550
1616,filipoff,0.8169,0.65471,0.01526
1616,filipoff,0.8198,0.64977,0.01551
1616,filipoff,0.8228,0.66310,0.01530
1616,filipoff,0.8257,0.65373,0.01547
1616,filipoff,0.8287,0.65833,0.01516
1616,filipoff,0.8317,0.65876,0.01544
1616,filipoff,0.8347,0.67253,0.01534
1616,filipoff,0.8377,0.64543,0.01508
1616,filipoff,0.8407,0.64402,0.01461
1616,filipoff,0.8438,0.65152,0.01484
1616,filipoff,0.8469,0.64703,0.01476
1616,filipoff,0.8500,0.63957,0.01491
1616,filipoff,0.8531,0.66558,0.01477
1616,filipoff,0.8562,0.68962,0.01521
1616,filipoff,0.8594,0.67586,0.01483
1616,filipoff,0.8626,0.67566,0.01503
1616,filipoff,0.8658,0.66160,0.01466
1616,filipoff,0.8690,0.64976,0.01467
1616,filipoff,0.8722,0.65216,0.01453
1616,filipoff,0.8755,0.66447,0.01477
1616,filipoff,0.8788,0.66639,0.01461
1616,filipoff,0.8821,0.68485,0.01502
1616,filipoff,0.8854,0.69483,0.01492
1616,filipoff,0.8887,0.65724,0.01466
1616,filipoff,0.8921,0.67035,0.01457
1616,filipoff,0.8954,0.66826,0.01474
1616,filipoff,0.8988,0.67361,0.01452
1616,filipoff,0.9022,0.66824,0.01451
1616,filipoff,0.9056,0.70553,0.01484
1616,filipoff,0.9091,0.68468,0.01461
1616,filipoff,0.9125,0.67230,0.01436
1616,filipoff,0.9160,0.69498,0.01478
1616,filipoff,0.9195,0.69722,0.01449
1616,filipoff,0.9230,0.70271,0.01485
1616,filipoff,0.9266,0.70577,0.01496
1616,filipoff,0.9301,0.69940,0.01546
1616,filipoff,0.9337,0.69202,0.01570
1616,filipoff,0.9373,0.70183,0.01608
1616,filipoff,0.9409,0.70300,0.01572
1616,filipoff,0.9445,0.69752,0.01559
1616,filipoff,0.9481,0.71061,0.01534
1616,filipoff,0.9518,0.71005,0.01531
1616,filipoff,0.9554,0.72193,0.01506
1616,filipoff,0.9591,0.71025,0.01484
1616,filipoff,0.9628,0.71674,0.01469
1616,filipoff,0.9665,0.71194,0.01455
1616,filipoff,0.9702,0.71162,0.01432
1616,filipoff,0.9740,0.73061,0.01460
1616,filipoff,0.9777,0.73346,0.01444
1616,filipoff,0.9815,0.72085,0.01428
1616,filipoff,0.9853,0.74428,0.01455
1616,filipoff,0.9891,0.73301,0.01456
1616,filipoff,0.9929,0.73501,0.01453
1616,filipoff,0.9967,0.74262,0.01470
1616,filipoff,1.0006,0.75336,0.01474
1616,filipoff,1.0045,0.74758,0.01467
1616,filipoff,1.0083,0.74789,0.01459
1616,filipoff,1.0122,0.75316,0.01478
1616,filipoff,1.0161,0.75548,0.01485
1616,filipoff,1.0200,0.76107,0.01488
1616,filipoff,1.0239,0.75006,0.01466
1616,filipoff,1.0279,0.75869,0.01476
1616,filipoff,1.0318,0.77140,0.01494
