asteroid number,asteroid name,wavelength,reflectance,uncertainty
121,hermione,2.2317,0.99819,0.00364
121,hermione,2.2346,1.00181,0.00377
121,hermione,2.2375,0.99990,0.00525
121,hermione,2.2405,0.99610,0.00340
121,hermione,2.2434,0.99990,0.00383
121,hermione,2.2463,1.00048,0.00383
121,hermione,2.2522,0.99382,0.00396
121,hermione,2.2551,0.99924,0.00364
121,hermione,2.2580,0.99610,0.00376
121,hermione,2.2609,0.99382,0.00328
121,hermione,2.2638,0.99610,0.00345
121,hermione,2.2667,1.00019,0.00358
121,hermione,2.2696,0.99287,0.00363
121,hermione,2.2725,0.99620,0.00376
121,hermione,2.2754,0.99563,0.00345
121,hermione,2.2783,0.99829,0.00329
121,hermione,2.2812,0.99629,0.00417
121,hermione,2.2841,0.99677,0.00403
121,hermione,2.2870,0.99677,0.00383
121,hermione,2.2899,0.99487,0.00382
121,hermione,2.2928,0.99525,0.00565
121,hermione,2.2957,1.00257,0.00600
121,hermione,2.2986,0.99572,0.00382
121,hermione,2.3014,0.99458,0.00376
121,hermione,2.3043,0.99772,0.00351
121,hermione,2.3072,0.99943,0.00432
121,hermione,2.3101,0.99743,0.00424
121,hermione,2.3130,0.99315,0.00375
121,hermione,2.3159,0.99325,0.00375
121,hermione,2.3187,0.99087,0.00344
121,hermione,2.3216,0.99011,0.00395
121,hermione,2.3245,0.98184,0.01136
121,hermione,2.3274,0.98384,0.00598
121,hermione,2.3303,0.99429,0.00351
121,hermione,2.3331,0.99401,0.00376
121,hermione,2.3360,0.99724,0.00389
121,hermione,2.3389,1.00029,0.00404
121,hermione,2.3418,0.98051,0.00789
121,hermione,2.3447,0.98450,0.00429
121,hermione,2.3475,0.99201,0.00375
121,hermione,2.3504,0.98830,0.00395
121,hermione,2.3533,0.98792,0.00408
121,hermione,2.3562,0.99277,0.00469
121,hermione,2.3591,0.99952,0.00411
121,hermione,2.3620,0.99677,0.00376
121,hermione,2.3648,0.99829,0.00390
121,hermione,2.3677,0.99401,0.00363
121,hermione,2.3706,1.00257,0.00534
121,hermione,2.3735,1.01493,0.01019
121,hermione,2.3880,0.99030,0.00650
121,hermione,2.3909,0.99667,0.00396
121,hermione,2.3938,0.99734,0.00383
121,hermione,2.3967,0.99686,0.00454
121,hermione,2.3996,0.99705,0.00396
121,hermione,2.4025,0.99382,0.00409
121,hermione,2.4055,0.99696,0.00403
121,hermione,2.4084,0.99629,0.00462
121,hermione,2.4113,0.99705,0.00439
121,hermione,2.4142,0.98735,0.00338
121,hermione,2.4172,0.99220,0.00402
121,hermione,2.4201,0.99933,0.00404
121,hermione,2.4230,1.00190,0.00455
121,hermione,2.4260,0.99506,0.00417
121,hermione,2.4289,1.00067,0.00462
121,hermione,2.4319,0.99525,0.00417
121,hermione,2.4348,0.99582,0.00446
121,hermione,2.4378,1.00285,0.00502
121,hermione,2.4407,1.00095,0.00455
121,hermione,2.4437,0.99762,0.00447
121,hermione,2.4467,0.99030,0.00476
121,hermione,2.4497,0.98308,0.00444
121,hermione,2.4527,0.98954,0.00409
121,hermione,2.4556,0.99410,0.00454
121,hermione,2.4586,1.00922,0.00909
121,hermione,2.4737,1.00114,0.00617
121,hermione,2.4767,0.99277,0.00492
121,hermione,2.4798,0.99506,0.00720
121,hermione,2.4828,0.99439,0.00590
121,hermione,2.4859,0.98868,0.00523
121,hermione,2.4889,0.97680,0.00506
121,hermione,2.4920,0.98707,0.00632
121,hermione,2.4950,0.99724,0.00668
121,hermione,2.4981,0.98954,0.00540
121,hermione,2.5012,0.98983,0.00607
1717,arlon,0.6814,0.70346,0.02051
1717,arlon,0.6825,0.69715,0.01636
1717,arlon,0.6836,0.69708,0.01569
1717,arlon,0.6848,0.69918,0.01644
1717,arlon,0.6860,0.69613,0.01793
1717,arlon,0.6872,0.69533,0.01434
1717,arlon,0.6885,0.69976,0.01536
1717,arlon,0.6898,0.70172,0.01292
1717,arlon,0.6911,0.70063,0.01343
1717,arlon,0.6925,0.70840,0.01160
1717,arlon,0.6939,0.71086,0.01106
1717,arlon,0.6954,0.69359,0.01031
1717,arlon,0.6969,0.70397,0.01006
1717,arlon,0.6984,0.70426,0.01371
1717,arlon,0.6999,0.71377,0.01082
1717,arlon,0.7015,0.71130,0.00957
1717,arlon,0.7031,0.71732,0.01078
1717,arlon,0.7048,0.72008,0.00847
1717,arlon,0.7064,0.70861,0.00905
1717,arlon,0.7081,0.71384,0.00849
1717,arlon,0.7099,0.71565,0.00931
1717,arlon,0.7117,0.70934,0.01032
1717,arlon,0.7135,0.72204,0.00957
1717,arlon,0.7153,0.71696,0.00899
1717,arlon,0.7172,0.71740,0.01012
1717,arlon,0.7191,0.72342,0.00908
1717,arlon,0.7210,0.72473,0.00855
1717,arlon,0.7230,0.71885,0.00955
1717,arlon,0.7250,0.72581,0.00882
1717,arlon,0.7270,0.72618,0.00904
1717,arlon,0.7376,0.73561,0.00931
1717,arlon,0.7398,0.72988,0.00838
1717,arlon,0.7420,0.73939,0.00751
1717,arlon,0.7443,0.72502,0.00993
1717,arlon,0.7489,0.73721,0.00733
1717,arlon,0.7512,0.73590,0.00724
1717,arlon,0.7536,0.74301,0.00662
1717,arlon,0.7560,0.73663,0.00771
1717,arlon,0.7584,0.73358,0.00902
1717,arlon,0.7608,0.73735,0.00741
1717,arlon,0.7633,0.73380,0.00689
1717,arlon,0.7658,0.74214,0.00728
1717,arlon,0.7683,0.74614,0.00655
1717,arlon,0.7709,0.74926,0.00694
1717,arlon,0.7735,0.73002,0.00911
1717,arlon,0.7761,0.74345,0.00693
1717,arlon,0.7787,0.74403,0.00715
1717,arlon,0.7813,0.74113,0.00728
1717,arlon,0.7840,0.73656,0.00775
1717,arlon,0.7867,0.73685,0.00741
1717,arlon,0.7895,0.73895,0.00674
1717,arlon,0.7922,0.73648,0.00669
1717,arlon,0.7950,0.73423,0.00673
1717,arlon,0.7978,0.73394,0.00653
1717,arlon,0.8006,0.73184,0.00721
1717,arlon,0.8034,0.73068,0.00939
1717,arlon,0.8063,0.73518,0.00720
1717,arlon,0.8092,0.72625,0.00671
1717,arlon,0.8121,0.72465,0.00660
1717,arlon,0.8150,0.72023,0.00873
1717,arlon,0.8180,0.72095,0.00648
1717,arlon,0.8210,0.72669,0.00684
1717,arlon,0.8239,0.72190,0.00641
1717,arlon,0.8270,0.71943,0.00618
1717,arlon,0.8300,0.71689,0.00692
1717,arlon,0.8331,0.71304,0.00661
1717,arlon,0.8361,0.71210,0.00619
1717,arlon,0.8392,0.71602,0.00714
1717,arlon,0.8424,0.71181,0.00618
1717,arlon,0.8455,0.69700,0.01156
1717,arlon,0.8487,0.70121,0.00684
1717,arlon,0.8518,0.70187,0.00663
1717,arlon,0.8550,0.70027,0.00619
1717,arlon,0.8583,0.70513,0.00642
1717,arlon,0.8615,0.69867,0.00618
1717,arlon,0.8648,0.69831,0.00615
1717,arlon,0.8680,0.69040,0.00669
1717,arlon,0.8713,0.69069,0.00622
1717,arlon,0.8746,0.69076,0.00631
1717,arlon,0.8780,0.69323,0.00597
1717,arlon,0.8813,0.69083,0.00588
1717,arlon,0.8847,0.69040,0.00606
1717,arlon,0.8881,0.68873,0.00650
1717,arlon,0.8915,0.69134,0.00719
1717,arlon,0.8949,0.69127,0.00609
1717,arlon,0.8983,0.68800,0.00626
1717,arlon,0.9018,0.68713,0.00626
1717,arlon,0.9052,0.68938,0.00700
1717,arlon,0.9087,0.68575,0.00752
1717,arlon,0.9122,0.68539,0.00621
1717,arlon,0.9157,0.68416,0.00732
1717,arlon,0.9192,0.68532,0.00944
1717,arlon,0.9228,0.68459,0.00701
1717,arlon,0.9264,0.68684,0.00614
1717,arlon,0.9299,0.67995,0.00698
1717,arlon,0.9335,0.68227,0.00616
1717,arlon,0.9407,0.68125,0.00621
1717,arlon,0.9444,0.68292,0.00614
1717,arlon,0.9480,0.68532,0.00662
1717,arlon,0.9517,0.68757,0.00639
1717,arlon,0.9554,0.68568,0.00613
1717,arlon,0.9590,0.68742,0.00639
1717,arlon,0.9665,0.69134,0.00629
1717,arlon,0.9702,0.69279,0.00686
1717,arlon,0.9777,0.69562,0.00696
1717,arlon,0.9815,0.70049,0.00619
1717,arlon,0.9852,0.70419,0.00612
1717,arlon,0.9890,0.70375,0.00624
1717,arlon,0.9928,0.70419,0.00617
1717,arlon,0.9966,0.70985,0.00672
1717,arlon,1.0043,0.70847,0.00611
1717,arlon,1.0082,0.70789,0.00597
1717,arlon,1.0120,0.71195,0.00636
1717,arlon,1.0159,0.71660,0.00610
1717,arlon,1.0198,0.71159,0.00610
1717,arlon,1.0237,0.71224,0.00674
1717,arlon,1.0276,0.71638,0.00624
1717,arlon,1.0315,0.71696,0.00637
1717,arlon,1.0354,0.71921,0.00609
1717,arlon,1.0393,0.71921,0.00629
1717,arlon,1.0433,0.72407,0.00648
1717,arlon,1.0472,0.72596,0.00621
1717,arlon,1.0512,0.72552,0.00652
1717,arlon,1.0552,0.72589,0.00620
1717,arlon,1.0591,0.72625,0.00655
1717,arlon,1.0631,0.73126,0.00616
1717,arlon,1.0671,0.73612,0.00624
1717,arlon,1.0711,0.73438,0.00628
1717,arlon,1.0751,0.73314,0.00642
1717,arlon,1.0792,0.74214,0.00757
1717,arlon,1.0832,0.74512,0.00647
1717,arlon,1.0872,0.74759,0.00680
1717,arlon,1.0913,0.75056,0.00692
1717,arlon,1.0953,0.75368,0.00682
1717,arlon,1.0994,0.75441,0.00654
1717,arlon,1.1035,0.75528,0.00642
